"State","County","fips","ifr_OR"
"Georgia","Sumter","13261",1.27972572075716
"Georgia","Talbot","13263",1.30370455801244
"Georgia","Taliaferro","13265",1.33373893802819
"Georgia","Tattnall","13267",1.10400355852244
"Georgia","Taylor","13269",1.31650415052156
"Georgia","Telfair","13271",1.32552195427708
"Georgia","Terrell","13273",1.2676448326239
"Georgia","Thomas","13275",1.04473321130451
"Georgia","Tift","13277",1.15732805329016
"Georgia","Toombs","13279",1.1727762337627
"Georgia","Towns","13281",1.04860778653785
"Georgia","Treutlen","13283",1.1376741211855
"Georgia","Troup","13285",1.20616055503744
"Georgia","Turner","13287",1.25830602615988
"Georgia","Twiggs","13289",1.30182533339838
"Georgia","Union","13291",1.05052563624951
"Georgia","Upson","13293",1.11198547673734
"Georgia","Walker","13295",1.19109644946524
"Georgia","Walton","13297",1.04727954584444
"Georgia","Ware","13299",1.16883488607437
"Georgia","Warren","13301",1.30423168344238
"Georgia","Washington","13303",1.17015908729205
"Georgia","Wayne","13305",1.13347800141978
"Georgia","Webster","13307",1.30085049387321
"Georgia","Wheeler","13309",1.20284971790722
"Georgia","White","13311",1.05116420092983
"Georgia","Whitfield","13313",1.07079369837939
"Georgia","Wilcox","13315",1.21707771252098
"Georgia","Wilkes","13317",1.26615521358113
"Georgia","Wilkinson","13319",1.22456006383111
"Georgia","Worth","13321",1.09396666764515
"Hawaii","Hawaii","15001",1.07004959841359
"Hawaii","Honolulu","15003",0.994276090414497
"Hawaii","Kalawao","15005",1.31203729358688
"Hawaii","Kauai","15007",0.967727847394633
"Hawaii","Maui","15009",0.9632043918993
"Idaho","Ada","16001",0.851717206042137
"Idaho","Adams","16003",1.23989675833053
"Idaho","Bannock","16005",0.968550588218936
"Idaho","Bear Lake","16007",1.07094645723998
"Idaho","Benewah","16009",1.19615373771903
"Idaho","Bingham","16011",1.15032372206397
"Idaho","Blaine","16013",0.904398694314211
"Idaho","Boise","16015",1.11171275144409
"Idaho","Bonner","16017",0.998329016087845
"Idaho","Bonneville","16019",1.03415190397538
"Idaho","Boundary","16021",1.05122039348065
"Idaho","Butte","16023",0.989171995346348
"Idaho","Camas","16025",1.24827480851634
"Idaho","Canyon","16027",1.11300650336157
"Idaho","Caribou","16029",1.04844845160962
"Idaho","Cassia","16031",1.08008426710241
"Idaho","Clark","16033",1.15989118768596
"Idaho","Clearwater","16035",1.28955295718898
"Idaho","Custer","16037",1.07744001880485
"Idaho","Elmore","16039",0.993309947928161
"Idaho","Franklin","16041",0.904134818615396
"Idaho","Fremont","16043",1.08267759818006
"Idaho","Gem","16045",1.08270256007981
"Idaho","Gooding","16047",1.07635672111588
"Idaho","Idaho","16049",1.02747221486945
"Idaho","Jefferson","16051",1.06829703627139
"Idaho","Jerome","16053",1.0989107696577
"Idaho","Kootenai","16055",1.0291195989692
"Idaho","Latah","16057",0.868653278655413
"Idaho","Lemhi","16059",1.16711360638492
"Idaho","Lewis","16061",1.28187696996734
"Idaho","Lincoln","16063",1.15907750792122
"Idaho","Madison","16065",0.852723397679676
"Idaho","Minidoka","16067",1.16712741861422
"Idaho","Nez Perce","16069",1.15823851224868
"Idaho","Oneida","16071",1.15983235886029
"Idaho","Owyhee","16073",1.26667579349997
"Idaho","Payette","16075",1.22476239464385
"Idaho","Power","16077",1.12124425098672
"Idaho","Shoshone","16079",1.17917093778139
"Idaho","Teton","16081",0.892195983598902
"Idaho","Twin Falls","16083",1.03894644649114
"Idaho","Valley","16085",1.00170147671215
"Idaho","Washington","16087",1.29435159214456
"Illinois","Adams","17001",1.1449682697538
"Illinois","Alexander","17003",1.40549405087526
"Illinois","Bond","17005",1.13525155989123
"Illinois","Boone","17007",1.02933190343947
"Illinois","Brown","17009",1.14176608149744
"Illinois","Bureau","17011",1.15338255647773
"Illinois","Calhoun","17013",1.16687899962343
"Illinois","Carroll","17015",1.18210533829107
"Illinois","Cass","17017",1.18627127056796
"Illinois","Champaign","17019",0.889272370864252
"Illinois","Christian","17021",1.22565841977469
"Illinois","Clark","17023",1.1699745809711
"Illinois","Clay","17025",1.17852605754187
"Illinois","Clinton","17027",1.05971837439136
"Illinois","Coles","17029",1.08174643745419
"Illinois","Cook","17031",0.953533033697465
"Illinois","Crawford","17033",1.11216474450265
"Illinois","Cumberland","17035",1.15654120294287
"Illinois","DeKalb","17037",0.934317737731723
"Illinois","De Witt","17039",1.13448133804406
"Illinois","Douglas","17041",1.12759665663873
"Illinois","DuPage","17043",0.807822975734193
"Illinois","Edgar","17045",1.156076983006
"Illinois","Edwards","17047",1.15787068318014
"Illinois","Effingham","17049",1.00889605837213
"Illinois","Fayette","17051",1.19721115276039
"Illinois","Ford","17053",1.17500873885663
"Illinois","Franklin","17055",1.27983034022865
"Illinois","Fulton","17057",1.21414223040298
"Illinois","Gallatin","17059",1.25774513800264
"Illinois","Greene","17061",1.17530312260027
"Illinois","Grundy","17063",1.00928878378161
"Illinois","Hamilton","17065",1.10255634764868
"Illinois","Hancock","17067",1.12420867586721
"Illinois","Hardin","17069",1.24972313738525
"Illinois","Henderson","17071",1.21435762962944
"Illinois","Henry","17073",1.14896921886837
"Illinois","Iroquois","17075",1.23771185469863
"Illinois","Jackson","17077",1.05955504793902
