location,cum_p_inf_init,start_p_imm
18063,0.5172792658099127,0.2154502742963132
20061,0.558639455617304,0.18595807982307033
21231,0.6570956156246628,0.2073256086852003
26139,0.6841618214780026,0.24826631846864697
29015,0.4883292454741836,0.1971586515747439
31057,0.5274464412891907,0.1311950914670183
36105,0.4078034083979752,0.17594351680840908
39057,0.5554891034315292,0.20890198306902483
42035,0.5113610510833012,0.1886515349157912
47049,0.6810261401590857,0.18947919909518007
48239,0.7385702425448707,0.19992431663258708
51073,0.47628384381749056,0.22093449067070245
54109,0.644271362852926,0.15028463980049156
05087,0.5751200007596012,0.19159086687946367
12059,0.6505644530511467,0.15443262534792768
13307,0.4157812368410166,0.24324135442769243
18067,0.6645142544934683,0.20051889358476271
20065,0.5599968370955949,0.21880396833000929
21235,0.7925165205276178,0.21520861540462183
26143,0.5920212752662347,0.26099746008227587
29019,0.4968584950074025,0.2141458053532614
31061,0.39844358014098236,0.21166277358259644
36109,0.35412942997127766,0.20886072187581808
39061,0.4672244091935488,0.2121652368130033
42039,0.559317654917934,0.2006692635472033
47053,0.7124609640036662,0.20779787432755997
48243,0.3850565180893586,0.18175198094680195
51077,0.5370821081864035,0.16519773323323644
55003,0.4626430155829089,0.2448636722192517
04019,0.770383465788155,0.24658300635774769
08111,0.6934170436527816,0.2929462083798172
13211,0.6451875533241321,0.238720226390017
17175,0.6536116022728551,0.22721934756052373
19167,0.5720556744428197,0.17881926794053798
21139,0.687730879168274,0.21699744830688916
26047,0.4590166845513679,0.25180921965599373
28087,0.7017268368378564,0.20275284931176216
30073,0.4356476007758238,0.22256270943689468
36013,0.5152796292279627,0.20071665450258816
38069,0.6813244799506782,0.24112614307125557
41015,0.38601452857827573,0.21661640287752393
46089,0.5240407982523179,0.13135385477329117
48147,0.72580453190811145,0.19094880463092628
50007,0.34286513768079363,0.26398715024151964
54017,0.47627013402457635,0.14272125814483982
05015,0.56319999338289,0.1916893940981551
09009,0.4888461481172384,0.24078277657950048
13235,0.6691761649527846,0.24621818445877913
17199,0.6445251614806963,0.21878098684695743
19191,0.5051413461560902,0.26162794781383936
21163,0.4138006575712201,0.17538644950100565
26071,0.7306452895613111,0.24386580012232623
28111,0.7303044809761925,0.18137679459987271
30097,0.4954376514472182,0.21631570361869903
36037,0.680132453245814,0.2099378434208422
38095,0.6301496473667183,0.24301081020718435
41039,0.394833297006759,0.21849486734923448
46115,0.6141763836400043,0.23992516432479788
48171,0.6438484232073083,0.2212202446391645
51003,0.3020237341276886,0.18265779863558845
54041,0.7224557860077202,0.17876492902537014
02282,0.8824015881662791,0.3015421275426281
08087,0.5904452535938154,0.2080970174602849
13185,0.682799715872945,0.1818394597908083
17151,0.44100200468298817,0.17436745166817522
19143,0.5649937786524785,0.21866014654581975
21115,0.6321946995837607,0.21701350224274768
26023,0.6511720910997179,0.21592872053090917
28063,0.6611414897260103,0.2319426976767596
30049,0.5476730260192015,0.24931261731454352
35051,0.7737687915986187,0.27660238467711706
38045,0.6236228047541171,0.2467055407799404
40145,0.5880429765779429,0.1985583293005686
46065,0.6042575102849862,0.2588477541456423
48123,0.7020121976458668,0.19279315234687772
48507,0.697902572860465,0.2030776482648356
49029,0.5141097579400908,0.1955800158086846
53071,0.6064141999932489,0.23551172627966935
01087,0.5954549368762277,0.1976613987516122
06109,0.5449975895997676,0.1827758526746729
13093,0.6331705143364145,0.2242682868445204
17059,0.5282057377935628,0.2105780864260699
19051,0.4985303811587766,0.2032965622541616
21023,0.5650407896176325,0.21960511901924515
24003,0.434813341145855,0.23154028707690472
27145,0.6192218604850893,0.23363608854705847
29186,0.45339752763692787,0.18744301830103524
34005,0.5179536368266027,0.23939364741105737
37153,0.6307132128196956,0.17827772916217197
40053,0.5000693005591726,0.1755738120890085
45063,0.6208368902006721,0.2109658761956316
48031,0.5077842288170764,0.20022143128293585
48415,0.8557374196304347,0.2093099841401094
51735,0.40892945378184753,0.21088135594130197
56027,0.7054603957585585,0.2183185025027679
05131,0.6525446222113195,0.2021503964188313
12101,0.5252107447389684,0.20165215973763764
16021,0.6702542132866001,0.2230477448051486
18111,0.5002657958607417,0.16040491736729545
20109,0.6519810923868068,0.22279689312069384
22039,0.7231312150355439,0.18802932827339747
27021,0.4602653138518057,0.25361620541956154
29063,0.4672841894796127,0.1571039842737747
31111,0.4907756250093897,0.1859409563800488
37029,0.33937880309103347,0.111897508612715
39105,0.44221427886295844,0.18250768351174035
42083,0.5172723113427004,0.1886755131669072
47097,0.6017768481973864,0.18512165523846028
48289,0.6920906175068073,0.18329720668033508
51121,0.48159293591813257,0.18971789943472817
55047,0.5254720617995622,0.2418033400364887
01039,0.7688845643911774,0.19423316805418409
06059,0.5979939805083195,0.23410266984535671
13045,0.6468185729633665,0.1969267411880246
17011,0.5760905145792103,0.22159048218363217
19003,0.6023464168489061,0.26193181207990063
20185,0.7283878927521207,0.2376102828007083
22115,0.7428744162041349,0.1857546400256493
27097,0.5835971251867768,0.2395407846385642
29139,0.43440993476817696,0.17921464895533315
32009,0.2998150558404266,0.15116576595040934
37105,0.5115608286466216,0.16301888383799684
40005,0.5941482429541931,0.17170523497475138
45015,0.46552897029009177,0.1788261424506735
47173,0.6235249092060167,0.1972135875159992
48367,0.6614207121033626,0.1956098222939977
51530,0.6720956062106851,0.22454494909699296
55121,0.5230973380936266,0.24419700308173023
05125,0.5293276541539386,0.1931974919999597
12095,0.5033346043944222,0.20731315347528737
16015,0.35743726735475495,0.1845600910254351
18105,0.5055033055620061,0.2064872308273822
20103,0.5017899775309317,0.1916234810290391
22033,0.6351804305575827,0.21234115991361563
27015,0.614090102489741,0.26767087805878137
29057,0.42732898601968067,0.17142272379562556
31105,0.5319310368486837,0.18311942723324817
37023,0.6434580398076296,0.1781582918797611
39099,0.5915753705225978,0.22553185054933225
42077,0.5749831191423641,0.22197678417860173
47091,0.7024163505428719,0.19608204287909595
48283,0.735883416470157,0.2276475722360317
51115,0.4905632145725838,0.23613871399118364
55041,0.626727445717938,0.24360766891385877
01029,0.7013496659985998,0.1835449978905088
06049,0.28696499657139,0.1573364746873608
13033,0.693445703343297,0.20051757323310423
17001,0.6554412200531552,0.2128012092826042
18177,0.6531353279438256,0.20643851565029112
20175,0.6543277521011472,0.17877625909589506
22105,0.7313589637605958,0.2004490908730172
27087,0.6004407058058183,0.2344572672729544
29129,0.359977523011992,0.17058214334050603
31185,0.523626272689557,0.2149175353875463
37095,0.5452879842040776,0.224256831898697
39171,0.6044210131226785,0.21318657354616516
45005,0.5121874419034599,0.1967689322184368
47163,0.6682376376526631,0.22527233533958316
48357,0.6564894039642712,0.14990526460323608
51195,0.5595899547193619,0.1791556434922007
55111,0.4279676587158332,0.23715680473318904
05107,0.6905932048078669,0.21132228819074356
12079,0.6311530456492197,0.19024859570639743
15007,0.11804786773460373,0.16406481532332898
18087,0.4622435683890253,0.1470306981602168
20085,0.5337945515019752,0.22021747025494537
22015,0.6743900634051562,0.189482230081236
26163,0.5683403196749716,0.204067973128081
29039,0.49041984151432405,0.1783519731304904
31081,0.5089286563641933,0.2128044599828008
37005,0.4597372611354944,0.17892831932806968
39081,0.5909380388348218,0.20339002985602228
42059,0.4804022389337489,0.1786831752961273
47073,0.6781834291094928,0.20594387922745455
48263,0.5168553234145373,0.17007384396420305
51097,0.32215071039828524,0.16330530486443345
55023,0.45774476083584564,0.24430993954090768
06005,0.49785515768216493,0.17930905082524368
12123,0.6331892969624335,0.17384045522483166
16045,0.6319198273584704,0.2076493358622784
18133,0.541332586396951,0.17551949583877413
20131,0.7357264122515903,0.2363687423982084
22061,0.6502120054037425,0.18764007755607395
27043,0.5874333498157844,0.2489314075897844
29085,0.42605494031034086,0.19593516026920463
31137,0.4767492853102883,0.21263260134692036
37051,0.5846751161279128,0.1761223154191419
39127,0.4959322386674286,0.19885732835497227
42105,0.6144846225844915,0.19592093810200883
47119,0.6680516829766462,0.2281885313586814
48313,0.6445562456080869,0.18829582234335296
51147,0.46139620168630685,0.11489168559381632
55069,0.590170864151573,0.24252414259926156
01041,0.7649090817368928,0.18649873411220164
06061,0.5139905003139962,0.2277522221077971
13047,0.5200737822584277,0.20850061558473384
17013,0.4706461033217102,0.1871862438398764
19005,0.5805089048949633,0.23543016671243824
20187,0.5806022483129197,0.1948181649103669
22117,0.7268041910868318,0.19994431155827255
27099,0.5658401501563747,0.24507899516453513
29141,0.5168631473190634,0.16848262793641217
32013,0.7168215180739674,0.20715429103782584
37107,0.697568857401235,0.1940139293700204
40007,0.40824659759433424,0.14699122550115934
45017,0.568886968190579,0.18382175726884784
47175,0.7065164169624809,0.23928809916973023
48369,0.6153026233731413,0.1735884036775883
51540,0.43323303070045294,0.14755939984866964
55123,0.4776338720326796,0.24949164960487755
05035,0.7155432595523832,0.1952605890837867
12005,0.6237385491267534,0.18650065458810433
13255,0.7408819563713611,0.25903468560594345
18015,0.45859575854436474,0.15517745118653198
20013,0.6652586629935898,0.2346975875071324
21183,0.6568600435543616,0.20948064495311092
26091,0.5558829626722986,0.217146812155728
28131,0.7312885800897605,0.2053671871914768
31005,0.1811102576537077,0.10139964294553322
36057,0.6754689296680032,0.22240169507475788
39009,0.5381038868353493,0.21816654898444857
41059,0.6995259239306791,0.2103241439015118
47001,0.6987562901805985,0.23689766464818368
48191,0.6386040248431754,0.1867098095885778
51023,0.42027310633743414,0.17012222067670454
54061,0.5367767854417206,0.1263557040403728
05063,0.7537017685757762,0.2144964196864116
12035,0.48357526336481577,0.22518307067191445
13283,0.7560052656542522,0.21281361170313623
18043,0.5310009333416436,0.2061940831870361
20041,0.6406818325333086,0.20081821038987305
21211,0.5332763663490363,0.20244554244103324
26119,0.68827474425402,0.26057891180253673
28159,0.6942565780424321,0.19063476202774016
31037,0.6034891182675288,0.18414181164317744
36085,0.6560580121729989,0.20430716943140145
39037,0.5311687907071198,0.193496904254976
42015,0.46774556885422314,0.1754387831027057
47029,0.6676962014422576,0.20127870304071785
48219,0.7996062746459677,0.1888629123905578
51051,0.4701200764537702,0.18751469029899948
54089,0.5082404690147788,0.12503823089631885
05105,0.5470383433357917,0.19628304286318551
12077,0.6254413802588867,0.16490926006319762
15003,0.250367467954705,0.17864295088895774
18085,0.5147443734305819,0.1714715341821215
20083,0.5348200390335436,0.16108891902514527
22013,0.7514760428675118,0.2074571659287459
26161,0.42060280662528954,0.23921901573110307
29037,0.48897072022115645,0.2014637392185485
31079,0.6011751585106458,0.210409426758147
37003,0.6539397619477034,0.1804734840471688
39079,0.5996925704697612,0.2149995047579602
42057,0.5661326820331621,0.18838453874107425
47071,0.6720031549202671,0.1973551417610177
48261,0.49284858722714137,0.2022125997050505
51095,0.3607880061798442,0.15593189227834509
55021,0.5116935161038769,0.24702186849727376
01003,0.7059686369081318,0.21959751073881617
06023,0.38886073608706306,0.2156118808404393
13007,0.6043321362102275,0.20101052791970764
16063,0.5047110368388996,0.18118292515861448
18151,0.5834434521974992,0.21425624399075885
20149,0.4973152028596827,0.19442968379584355
22079,0.708394313703764,0.20114643662248397
27061,0.505063334506371,0.2603932118264941
29103,0.44077753196238045,0.20140121986116288
31155,0.4358224592149348,0.20199490800822667
37069,0.3940218227651861,0.14630688781576048
39145,0.5158814371881546,0.19286913323931565
42123,0.6132373645113322,0.20827519577254297
47137,0.6975629089273376,0.22415121096389704
48331,0.6822281434743398,0.1914538364838125
51167,0.5380595534778992,0.19046005048885317
55085,0.5471466995612616,0.254487686284566
06001,0.4268107144521902,0.23604816519050695
12121,0.6814365645488644,0.18067771386446663
16043,0.4069406872183935,0.17028225605415823
18131,0.6484360382394296,0.19875587434897996
20129,0.5873190035845376,0.18471961218357677
22059,0.6389661561096442,0.16423831344369563
27041,0.6440147941942734,0.2675944259993243
29083,0.5186669391109276,0.19745651064100803
31135,0.5557047188255141,0.1993395349138376
37049,0.48868573475849236,0.16517570707998686
39125,0.5690050901005935,0.2025629129038794
42103,0.3467647612676189,0.17537759309741366
47117,0.639030298439764,0.21270820447687724
48311,0.6444134088131727,0.1771845382581657
51145,0.30790467715073944,0.10179847277357472
55067,0.6030627988611407,0.23790567662779377
02068,0.46877588828777933,0.24027224537082129
08047,0.2747522394332157,0.2435884370071126
13149,0.5879555072174275,0.19027538550550668
17115,0.5580498067892454,0.2029740154145989
19107,0.5913881695593777,0.22839961369614736
21079,0.6334701570947735,0.21559286216128545
25013,0.5123430521982326,0.21634738803607767
28027,0.7180623762822897,0.1996404459628121
30013,0.6659216165116343,0.22262065090772337
35017,0.6932857273931937,0.27651507436624445
38009,0.6503205293184366,0.24334400201981843
40109,0.6661156807529881,0.22819210328443884
46029,0.6714999235723712,0.2316404106658932
48087,0.5734023074627435,0.1927306825520901
48471,0.6376820384321817,0.18856336522114572
53033,0.3282459748536004,0.23088395999562095
05127,0.6487674566665237,0.1939147365419867
12097,0.5874006051085146,0.21448259667460728
16017,0.6529469117787536,0.24405590219857928
18107,0.6202050650770161,0.19107190459109677
20105,0.4471768652562822,0.20100015930235757
22035,0.7048416015396939,0.1964339120824098
27017,0.4869010500238564,0.26011169174843285
29059,0.5155881091094823,0.1723757856728053
31107,0.5025379688418519,0.19622938369518209
37025,0.5245696172445122,0.15791685484123294
39101,0.6944602743330612,0.22198458386048148
42079,0.5941535783346639,0.219376017689914
47093,0.6964543875350097,0.24160896676396987
48285,0.7104953444630691,0.1949221032452015
51117,0.436390440679963,0.13949459322242197
55043,0.5500886024258755,0.236137780928109
05051,0.6896624252930389,0.2081693209950457
12021,0.5369080760994628,0.2303931831306937
13271,0.6548488748471195,0.17523387927230738
18031,0.6518856150467256,0.20011134337753983
20029,0.6574081972089316,0.2201624397525459
21199,0.6081064992604998,0.20968244193376667
26107,0.47965751980928834,0.2216520175817061
28147,0.6664800694058063,0.183229118906199
31025,0.39779577328004984,0.20040541802500844
36073,0.5488396464417444,0.1877750890154773
39025,0.44055006412420283,0.19782163919526713
42003,0.5263832246075585,0.22578160350684
47017,0.7041735242739773,0.2182844780929868
48207,0.644454588184354,0.1776827900313364
51037,0.4208071718040177,0.13484671342686322
54077,0.6754496365401128,0.15926680531336446
01051,0.7253184492325108,0.19440081715424695
06071,0.6865288429810296,0.1976233805948205
13057,0.6200446430395513,0.21993121573309785
17023,0.6241725468217681,0.2215940168437851
19015,0.45573456707764554,0.23749245995896923
20197,0.5440506805004696,0.21794283592096392
22127,0.686010464867979,0.17921627974883253
27109,0.40742174082166116,0.28580552297698547
29151,0.49679154432953865,0.1847747714589098
32023,0.6392065082723859,0.20886838117096357
37117,0.7352141633164911,0.2008505482318068
40017,0.6608814579290562,0.2170773284515348
45027,0.6189515883598554,0.1984934711156074
47185,0.6648595916309469,0.20561200198155716
48379,0.6583361917277306,0.18854698997958
51595,0.6158303324039189,0.20315790031342143
55133,0.5336879925545496,0.2459255384604142
05075,0.7096241369774238,0.21177103212168935
12047,0.5925518805848451,0.16298846420152607
13295,0.6379060766684789,0.1952679152363087
18055,0.4905150046196178,0.1730650880680983
20053,0.664364659827891,0.21119358575879343
21223,0.5725253922236105,0.19502203700453297
26131,0.5795456074816552,0.2694926791057061
29007,0.56215861107888,0.1735525635375563
31049,0.29913281406218417,0.17852614786835524
36097,0.40362141426750014,0.1952193752346559
39049,0.46610733685240735,0.21284812099361167
42027,0.6254632168864089,0.21365462890714287
47041,0.7035893713526691,0.2090526732840347
48231,0.646424385122717,0.18898413253200605
51065,0.3197188986177148,0.20630261015149853
54101,0.6778670627847847,0.1658042919718277
01095,0.7272915887612376,0.20260963561602863
08001,0.5293018181630538,0.23715828988060195
13101,0.5714186535596358,0.1700132529630611
17067,0.5435315930439522,0.18798616566722973
19059,0.5967266274438544,0.24604285801117057
21031,0.6088568616074133,0.20809379103153225
24013,0.4457383699910729,0.238812731545561
27153,0.5385391891716295,0.2262833853321061
29197,0.37324367368864625,0.17814278134038258
34013,0.579878687296699,0.2266363675903974
37161,0.7391828132505383,0.19235657746143764
40061,0.5128046624821914,0.18197214443949303
45071,0.6889861950193821,0.2210505015329116
48039,0.6329585543329461,0.2052789826076128
48423,0.7502554638843196,0.21053617312696135
51770,0.48776747730193465,0.1408719314266133
56035,0.6642898845836509,0.23233092034719963
01109,0.6766482455227585,0.18705203665498044
02261,0.6523967693700967,0.2510929384804529
08014,0.403763570861565,0.26164689717654155
13115,0.7412763204304954,0.2545820803597966
17081,0.62143961367309275,0.20310850723965343
19073,0.4755021190693075,0.23877763829361495
21045,0.596686841329528,0.19073135857099316
24027,0.32150318767680247,0.24457313504934197
27167,0.5264054819806939,0.2147442273513029
29211,0.5963747016797075,0.18550676052306103
34027,0.5621227860118401,0.24841814295296852
37175,0.44536638378087706,0.1776634145858223
40075,0.6115128772136715,0.21998473458899848
45085,0.5751097203556811,0.18967875991188843
48053,0.6701045646911147,0.2163343451940592
48437,0.6324136187931979,0.17974354031617573
51840,0.4555364264471668,0.13418396240673247
04017,0.9021854971455869,0.26664380993150916
08109,0.3663727395470452,0.22396589144434437
13209,0.7631416626002059,0.20862524366105395
17173,0.5687356576406976,0.1990156193726006
19165,0.6419678145012091,0.25419976845199965
21137,0.6573347522097087,0.20428866035713572
26045,0.6652991730549759,0.2490422076712051
28085,0.6534934117652368,0.16940421570134706
30071,0.7862772322367932,0.26194852283902276
36011,0.4659345873387262,0.18585465676511048
38067,0.641260729665882,0.23464047805876492
41013,0.516297132883169,0.2259747691825013
46087,0.6425116135201842,0.2298127071024469
48145,0.5976166429036834,0.1799393277333004
50005,0.3022619915371297,0.19227288036612705
54015,0.5187472695672557,0.1393714650026532
05117,0.6109872605647937,0.18056003221736225
12087,0.4686479903202959,0.2304468855884524
16007,0.5420706164826143,0.20284913366686289
18097,0.5484777997300097,0.1934391692981625
20095,0.6571523759868874,0.21449060474532117
22025,0.695465164270342,0.17899266251829152
27007,0.5511823024570957,0.24328979916135823
29049,0.6554601474829863,0.2067523210653112
31095,0.3497931120652631,0.2253347164756292
37015,0.5080708940636016,0.16462710500443498
39091,0.521669417017754,0.19691370013869583
42069,0.5400001669812579,0.22474960772547048
47083,0.7479239490571494,0.21481296139339665
48275,0.5968434212746386,0.1533980026628599
51107,0.32968467183584566,0.19178142188886416
55033,0.5316701707667045,0.2299450701971864
05143,0.6111604493985474,0.209406951578388
12113,0.5693257273080853,0.1889551143165891
16035,0.5890233727135236,0.21407416866837173
18123,0.5640835806539767,0.2143064496501123
20121,0.5390533933267789,0.20046767610870053
22051,0.6341166321688889,0.22461232779228393
27033,0.6210985407213642,0.24784880492787004
29075,0.727653039660343,0.21856097795313917
31127,0.5309012389502756,0.2115783812433669
37041,0.6002520754109498,0.1922482928723939
39117,0.4507075595144804,0.19010646862746688
42095,0.5933342195532544,0.22257173936507707
47109,0.6117094142312909,0.1929926862063472
48303,0.7530104261440899,0.20001414738572945
51137,0.39095813209209906,0.13157840398807696
55059,0.5264578251997392,0.2147004562806654
01101,0.7093217391233951,0.2097226111307414
08007,0.42466503502954095,0.2688395024254605
13107,0.8118560432785942,0.20703427384639267
17073,0.495755266590722,0.22095931302378252
19065,0.5310974822742184,0.24174675651986036
21037,0.4642393815002165,0.2179359595750812
24019,0.5608225316601024,0.22512453577540736
27159,0.6810543504485383,0.24737687564827104
29203,0.46828001419333803,0.17004948098758246
34019,0.3986816612585115,0.23027764981867777
37167,0.6357364775548158,0.15326494455361026
40067,0.5333825282257321,0.1875038577753748
45077,0.7896311230298906,0.225387690344546
48045,0.5637476571256593,0.23568871082800363
48429,0.6588731668012807,0.17626434705996177
51800,0.4730261980417471,0.17914942296098427
56041,0.6020565696386508,0.2162223189937245
01133,0.7548057288826173,0.17462907067554184
08037,0.464314741631465,0.2367929798347468
13139,0.7231113122855068,0.2073356276997808
17105,0.5894173901643779,0.2113904658812995
19097,0.5523039038161999,0.24281002051848968
21069,0.5880542684910021,0.22075763555317365
25001,0.4099245842205776,0.17553570622234677
28017,0.6670517088762318,0.18853646460100024
30003,0.7704017843643611,0.2342272517048861
31085,0.24689320987144184,0.13274354611086542
35007,0.7730093664796768,0.27353032538089517
37199,0.5861027325259511,0.2065411646842093
40099,0.6327091923209949,0.20482860914554257
46019,0.6335275253583272,0.19260603609777524
48077,0.5438561012472664,0.1863286869680812
48461,0.6438818580672689,0.21003006313070544
53023,0.4470782913726872,0.2418456894366563
05071,0.5835092506285666,0.1917676800593312
12043,0.3705218453696667,0.14812868112340727
13291,0.7796710935830414,0.29736677024200153
18051,0.6466125066856544,0.1962392117521456
20049,0.49001806385092084,0.197361815014404
21219,0.5299397911625373,0.1858484942271505
26127,0.6765958852319003,0.23961680167407173
29003,0.4659456975491483,0.19023420940357047
31045,0.5101800704461321,0.20495087110456195
36093,0.45480700448891603,0.21641904633818385
39045,0.5023734136935415,0.20945461093770937
42023,0.520092683506161,0.2246980263078859
47037,0.6014640964555198,0.2308079583888277
48227,0.6994349834842901,0.16028411005115384
51061,0.3711211027043653,0.18007126091889752
54097,0.6156879399996605,0.147231887792001
05073,0.5879936596881769,0.1885931339337046
12045,0.6938716721651618,0.20728342099093203
13293,0.8225708556143311,0.23295113089506483
18053,0.6148092468038896,0.1913789607560442
20051,0.5599974533113266,0.19982894325263825
21221,0.5027423746093951,0.21023597679175193
26129,0.6413593696704504,0.23047917320625827
29005,0.508912519589506,0.21652369101537416
31047,0.5056280993680896,0.1883966792730212
36095,0.28935830515766275,0.17453124207151038
39047,0.512016867702419,0.19701667952526725
42025,0.5773592307937342,0.19845682557725464
47039,0.6810266232916824,0.1987479716715858
48229,0.49737338896605754,0.1959270368814474
51063,0.4068282576891462,0.13761668445738942
54099,0.5221838501721598,0.13068986411510203
02150,0.6123363157853221,0.24121262031223897
08065,0.4089296747121808,0.24551965503372164
13163,0.7140423701381676,0.22420538460295303
17129,0.4886036777215667,0.2113206112877163
19121,0.47587801038970484,0.225834100036703
21093,0.7147842949613918,0.22737500835193808
26001,0.6869123014949564,0.2509121093613464
28041,0.6542714534733132,0.15698761312094298
30027,0.681839898528015,0.24358670350574255
35029,0.75517525055323,0.24740007260007196
38023,0.48400706445631136,0.1912606577523816
40123,0.61663505111743,0.21019370666624632
46043,0.5784547893049167,0.22643978029254075
48101,0.577382592951401,0.17463833861790684
48485,0.734105419084343,0.19387181829168093
49005,0.614339472145138,0.20320200139573016
53047,0.6491898079004961,0.23777608940477124
06011,0.4696986013856522,0.17041741439783994
12129,0.6211839145860998,0.19246333777028
16051,0.49526144950738227,0.16949509972661647
18139,0.5069834147880952,0.19613049881115455
20137,0.7192692139511705,0.22730884561457657
22067,0.7200943223501012,0.204591800002271
27049,0.533358377908333,0.26403299015098447
29091,0.5305859418388209,0.17742298708011534
31143,0.6023541303948367,0.21887469169297272
37057,0.5344895003088576,0.1684992129814926
39133,0.4759859715791955,0.21507579127265747
42111,0.6233906591974353,0.1974944898586775
47125,0.5864654851729209,0.16650001594370795
48319,0.47655704820913664,0.1980863249111179
51155,0.4788470427754233,0.1661625939100982
55075,0.5635425793131702,0.2215074347294943
05069,0.6086612047487667,0.18849153120732953
12041,0.6188968584295779,0.1723557820377225
13289,0.7385211422659487,0.2639051174413656
18049,0.6442106030967883,0.2004462447521863
20047,0.6026610016791988,0.21743649001752913
21217,0.7477584732648682,0.23088788348039457
26125,0.5810708291977946,0.24207533969085193
29001,0.5292825450714016,0.20330173456241005
31043,0.7761386362373757,0.2153487558124862
36091,0.458200582007178,0.22995657019322233
39043,0.576060440449763,0.2373852184484782
42021,0.6985957637931105,0.223913417329847
47035,0.7032072128540131,0.24162935714890416
48225,0.6536402945458123,0.1852758518790657
51059,0.35304575176107167,0.2026816914782695
54095,0.5938943185524386,0.14507110326928488
01113,0.4141920080644122,0.16347209390985118
06091,0.2252854307982538,0.1685960006666808
08017,0.554015112824362,0.19349359222109683
13119,0.6575343577396158,0.22803556982613693
17085,0.44723900763360325,0.2443492065542145
19077,0.5472288554070978,0.24672514348795663
21049,0.4547131488976231,0.21050908042376604
24031,0.43975095223282623,0.24076966598137076
27171,0.58286878571136,0.2197432516440445
29215,0.4128532345804485,0.15486624193845724
34031,0.612826221161702,0.213625625796372
37179,0.568383170459017,0.16862543560504975
40079,0.5262966355092489,0.1743714115393773
45089,0.6151916396577527,0.20364491237916985
48057,0.5675554279743485,0.19736681122995664
48441,0.7815482232295466,0.206492634121208
53003,0.4832991355198833,0.19413418305541855
01019,0.48242530008804263,0.1665696829867606
06039,0.5854149498586745,0.1905516354544728
13023,0.7826325230778212,0.2474804973769217
16079,0.6718613594916842,0.23792890339960548
18167,0.5495739881772914,0.19124898503609417
20165,0.6410829608126795,0.18358754819047896
22095,0.6392297173753951,0.20445382898639805
27077,0.4065564986526743,0.2271170850175731
29119,0.46759718931077365,0.14366825373331327
31173,0.5436474072639083,0.2190979416938808
37085,0.532571450222053,0.14599517054801456
39161,0.6463353638940889,0.22210648456301768
44005,0.3714831315822031,0.2388170229047785
47153,0.6744638590404985,0.1972316966350715
48347,0.6699568905371791,0.197909448251784
51183,0.48137734245885955,0.14471500889749106
55101,0.5132383941978269,0.2217195935815982
04023,0.8153138609469678,0.2443412194125737
08115,0.5264307276342902,0.24846681173439888
13215,0.6919816009252142,0.1898525316556862
17179,0.6231776078714513,0.22107138638293908
19171,0.5700151856897351,0.24183712601817192
21143,0.6668109519012817,0.25182930451365776
26051,0.6256040491779946,0.23308318287511529
28091,0.6896737242850646,0.19177171393569256
30077,0.6337481118230286,0.20502704148713313
36017,0.5269630216391537,0.19965935012239536
38073,0.706384264197598,0.27141506764581363
41019,0.5795582986099004,0.21122499737452025
46093,0.5647160192103778,0.19062668732479987
48151,0.5836280621959535,0.16888154391843274
50011,0.3328257440487111,0.1813220212208768
54021,0.6179867584450336,0.1616842075369453
05139,0.6411896424875169,0.19808272073646152
12109,0.5065596705485578,0.229327558015037
16029,0.5758887543553208,0.20226722314329185
18119,0.6037006605124525,0.18624560892838904
20117,0.6214921010524533,0.2558586807698118
22047,0.6703649653352722,0.2050850925709699
27029,0.5373652982133186,0.2170287254353408
29071,0.502613950784567,0.1989144427988074
31123,0.5887096768591067,0.1742878629040808
37037,0.36598942920464267,0.14496148108738055
39113,0.5458662182075995,0.21480649222792036
42091,0.49479882759885524,0.19404388496290292
47105,0.5924504951426289,0.24940358813124647
48297,0.6783289401684641,0.1738694966854854
51133,0.4763807252276889,0.1904553930900998
55055,0.5145345546548074,0.2233902994863069
01115,0.7385586114843905,0.19363416273418532
08019,0.2911807292973772,0.23118723075338515
08053,0.4509310576163104,0.27587124514586936
13121,0.5743397847752435,0.23895313638838137
17087,0.6369640675012482,0.20884833909055017
19079,0.6305037303710207,0.255263832010251
21051,0.6857318900949496,0.1868168433564505
24033,0.4326671029617161,0.20832504314708644
27173,0.5539220704596791,0.23751171158874107
29217,0.5982559181199599,0.18059138892072127
34033,0.5722406579237891,0.21029363472531257
37181,0.5347086061033802,0.16111894544124564
40081,0.5953972366675506,0.1873598295060432
45091,0.5451904146140374,0.19063857829339947
48059,0.6748037781319923,0.18856879990615832
48443,0.6602453377029963,0.23045799442879175
53005,0.5694350104912782,0.21202068199421545
05095,0.6093907080028708,0.21428452881958537
12067,0.68438986895542,0.17538076012724205
13315,0.7021519951978189,0.21100602200405927
18075,0.5471108699312648,0.19369863483684144
20073,0.6015168761263154,0.18023270425118956
22003,0.7232498637079386,0.17378807132162688
26151,0.654033776494978,0.22134246079974057
29027,0.5356860930784104,0.1962627180446083
31069,0.299302020328052,0.18089211638480007
36117,0.41480677914554975,0.1963842428545355
39069,0.586288690473566,0.22825464478448945
42047,0.511207267619241,0.21096698477800596
47061,0.6579060875154848,0.17365941446999084
48251,0.6845948901524302,0.18903169371699152
51085,0.43739377059495765,0.18660921059195504
55011,0.4491538640833027,0.21331845621744736
05029,0.5233501588563209,0.20972262514686288
11001,0.48408277355733165,0.20862558732515457
